CPF/CNPJ;;CNPJ OPTANTE
14.791.223/0001-29;;
14.746.108/0001-32;;
14.700.731/0001-54;;
14.700.638/0001-40;;
14.686.305/0001-03;;
14.678.059/0001-48;;
14.677.828/0001-93;;
14.668.676/0001-62;;
14.661.601/0001-50;;
14.649.311/0001-90;;
14.608.508/0001-81;;
14.602.038/0001-49;;
14.578.945/0001-08;;
14.543.661/0001-78;;
14.508.382/0001-73;;
14.484.115/0001-03;;
14.475.250/0001-92;;
14.440.670/0001-33;;
14.439.175/0001-04;;
14.428.341/0001-77;;
14.428.051/0001-23;;
14.427.654/0001-00;;
14.381.086/0001-54;;
14.380.359/0001-46;;
14.366.308/0001-60;;
14.297.950/0001-34;;
14.296.303/0001-08;;
14.280.765/0001-37;;
14.279.694/0001-52;;
14.249.971/0001-84;;
14.209.176/0001-62;;
14.135.813/0001-01;;
14.128.380/0001-59;;
14.127.952/0001-85;;
14.112.736/0001-66;;
14.071.616/0001-68;;
14.053.071/0001-67;;
13.989.152/0001-00;;
13.981.160/0001-00;;
13.965.365/0001-00;;
13.960.964/0001-23;;
13.934.080/0001-02;;
13.890.230/0001-15;;
13.881.457/0001-02;;
13.853.955/0001-33;;
13.824.459/0001-51;;
13.809.189/0001-00;;
13.765.742/0001-50;;
13.759.343/0001-86;;
13.715.282/0001-55;;
13.715.272/0001-10;;
13.701.785/0001-71;;
13.691.730/0001-28;;
13.626.235/0001-35;;
13.586.852/0001-54;;
13.584.590/0001-99;;
13.569.857/0001-79;;
13.553.322/0001-00;;
13.532.444/0001-10;;
13.520.269/0001-40;;
13.517.576/0001-72;;
13.494.405/0001-75;;
13.493.406/0001-03;;
13.489.271/0001-02;;
13.462.260/0001-20;;
13.446.795/0001-08;;
13.414.645/0001-12;;
13.343.059/0001-24;;
13.337.572/0001-02;;
13.305.419/0001-01;;
13.297.136/0001-57;;
13.266.696/0001-44;;
13.263.351/0001-37;;
13.262.509/0001-54;;
13.261.925/0001-38;;
13.247.043/0001-18;;
13.233.495/0001-40;;
13.226.133/0001-22;;
13.116.671/0001-64;;
13.109.957/0001-12;;
13.106.327/0001-94;;
13.064.317/0001-33;;
13.004.036/0001-95;;
12.992.545/0001-00;;
12.976.280/0001-57;;
12.935.005/0001-95;;
12.927.234/0001-68;;
12.911.117/0001-06;;
12.904.971/0001-45;;
12.893.579/0001-48;;
12.881.365/0001-51;;
12.803.280/0001-55;;
12.752.165/0001-07;;
12.747.201/0001-36;;
12.723.283/0001-89;;
12.701.027/0001-90;;
12.692.295/0001-93;;
12.681.611/0001-21;;
12.674.791/0001-14;;
12.615.820/0001-77;;
12.614.660/0001-41;;
12.607.919/0001-27;;
12.587.483/0001-51;;
12.583.759/0001-23;;
12.580.634/0001-40;;
12.558.842/0001-42;;
12.464.660/0001-02;;
12.432.919/0001-33;;
12.407.222/0001-02;;
12.370.575/0002-66;;
12.364.087/0001-65;;
12.350.780/0001-89;;
12.318.410/0001-64;;
12.309.594/0001-04;;
12.285.679/0001-91;;
12.274.902/0001-03;;
12.262.063/0001-03;;
12.260.614/0001-91;;
12.259.029/0001-71;;
12.252.313/0001-16;;
12.239.160/0001-77;;
12.182.674/0001-33;;
12.166.343/0001-00;;
12.159.192/0001-62;;
12.153.384/0001-61;;
12.144.363/0001-80;;
12.140.614/0001-58;;
12.118.355/0001-69;;
12.104.506/0001-20;;
12.102.889/0001-05;;
12.099.505/0001-34;;
12.094.584/0001-90;;
12.089.483/0001-21;;
12.069.667/0001-20;;
12.028.607/0001-69;;
12.023.922/0001-01;;
12.022.147/0001-61;;
12.013.957/0001-51;;
11.973.528/0001-63;;
11.957.273/0001-45;;
11.940.120/0001-95;;
11.929.345/0001-40;;
11.856.864/0001-26;;
11.856.850/0001-02;;
11.827.640/0001-96;;
11.815.331/0001-04;;
11.811.043/0001-73;;
11.802.715/0001-84;;
11.800.621/0001-76;;
11.781.315/0001-30;;
11.776.544/0001-66;;
11.768.654/0001-86;;
11.759.627/0001-47;;
11.753.448/0001-00;;
11.748.526/0001-70;;
11.748.489/0001-09;;
11.748.093/0001-53;;
11.745.608/0001-61;;
11.703.920/0001-92;;
11.701.558/0001-10;;
11.683.569/0001-15;;
11.671.708/0004-33;;
11.670.366/0001-94;;
11.656.389/0001-44;;
11.655.593/0001-40;;
11.624.361/0001-25;;
11.616.086/0001-06;;
11.615.595/0001-06;;
11.608.886/0001-77;;
11.592.983/0001-19;;
11.565.483/0001-98;;
11.550.527/0001-06;;
11.548.754/0001-05;;
11.496.855/0001-71;;
11.481.391/0001-20;;
11.473.035/0001-64;;
11.443.442/0001-29;;
11.429.239/0001-06;;
11.418.978/0001-94;;
11.398.304/0001-75;;
11.390.004/0001-40;;
11.379.620/0001-08;;
11.373.563/0001-41;;
11.370.180/0001-10;;
11.366.338/0001-88;;
11.358.189/0001-05;;
11.357.646/0001-47;;
11.354.130/0001-49;;
11.339.608/0001-61;;
11.332.196/0001-38;;
11.310.383/0001-10;;
11.309.487/0001-05;;
11.303.217/0001-97;;
11.282.965/0001-30;;
11.279.077/0001-69;;
11.279.058/0001-32;;
11.265.163/0001-12;;
11.262.994/0001-30;;
11.250.777/0001-20;;
11.247.241/0001-56;;
11.229.595/0001-78;;
11.217.879/0001-44;;
11.202.383/0001-05;;
11.197.642/0001-49;;
11.183.268/0001-22;;
11.180.362/0001-28;;
11.168.632/0001-85;;
11.164.358/0001-76;;
11.163.404/0001-12;;
11.160.403/0001-14;;
11.149.814/0001-09;;
11.130.520/0001-35;;
11.127.114/0001-13;;
11.122.968/0001-07;;
11.121.987/0001-19;;
11.121.270/0001-77;;
11.119.276/0001-00;;
11.118.033/0001-57;;
11.107.383/0001-18;;
11.096.397/0001-83;;
11.095.303/0001-51;;
11.091.793/0001-18;;
11.070.788/0001-29;;
11.069.450/0001-57;;
11.067.314/0001-28;;
11.063.532/0001-94;;
11.059.690/0001-70;;
11.052.565/0001-39;;
11.039.298/0001-60;;
11.038.076/0001-22;;
11.038.036/0001-80;;
11.029.300/0001-10;;
11.026.447/0001-56;;
11.026.435/0001-21;;
11.016.488/0001-61;;
11.007.631/0001-59;;
10.996.712/0001-66;;
10.988.224/0001-07;;
10.981.984/0001-92;;
10.981.240/0001-78;;
10.948.529/0007-80;;
10.947.712/0001-76;;
10.946.400/0001-48;;
10.940.560/0001-80;;
10.936.967/0001-33;;
10.936.272/0001-51;;
10.919.525/0001-89;;
10.913.477/0001-11;;
10.912.259/0001-62;;
10.909.948/0001-18;;
10.903.465/0001-06;;
10.895.534/0001-87;;
10.887.366/0001-88;;
10.884.489/0001-65;;
10.869.744/0001-09;;
10.861.559/0001-60;;
10.851.991/0001-70;;
10.849.139/0001-68;;
10.844.689/0001-94;;
10.841.873/0001-80;;
10.834.530/0001-99;;
10.829.233/0001-55;;
10.827.375/0001-83;;
10.808.008/0001-32;;
10.802.002/0001-58;;
10.798.969/0001-03;;
10.771.519/0001-27;;
10.769.406/0001-97;;
10.767.990/0001-41;;
10.750.401/0001-12;;
10.738.859/0001-56;;
10.735.968/0001-10;;
10.723.285/0001-42;;
10.713.578/0001-49;;
10.696.306/0001-88;;
10.694.113/0001-98;;
10.693.763/0001-19;;
10.690.175/0001-21;;
10.689.288/0001-07;;
10.681.123/0001-99;;
10.680.332/0001-18;;
10.654.778/0001-78;;
10.636.761/0001-98;;
10.630.688/0001-47;;
10.630.574/0001-05;;
10.619.881/0001-87;;
10.619.242/0001-11;;
10.616.002/0001-63;;
10.609.301/0001-70;;
10.598.053/0001-00;;
10.595.550/0001-54;;
10.595.238/0001-60;;
10.589.417/0001-95;;
10.586.210/0001-67;;
10.582.144/0001-57;;
10.582.048/0001-09;;
10.571.991/0001-16;;
10.561.105/0001-73;;
10.559.841/0001-97;;
10.556.958/0001-17;;
10.546.107/0001-93;;
10.536.222/0001-87;;
10.535.418/0001-57;;
10.502.700/0001-38;;
10.494.944/0001-16;;
10.489.216/0001-16;;
10.489.175/0001-68;;
10.478.757/0001-49;;
10.474.177/0001-83;;
10.467.222/0001-72;;
10.452.166/0001-00;;
10.445.480/0001-58;;
10.431.402/0001-02;;
10.427.910/0001-09;;
10.419.314/0001-87;;
10.418.030/0001-76;;
10.409.208/0001-12;;
10.402.677/0001-00;;
10.398.765/0001-85;;
10.397.030/0001-37;;
10.394.238/0001-00;;
10.390.598/0001-26;;
10.388.453/0001-90;;
10.373.353/0001-90;;
10.357.576/0001-64;;
10.344.082/0001-45;;
10.339.524/0001-65;;
10.339.341/0001-40;;
10.325.796/0001-06;;
10.316.739/0001-60;;
10.296.806/0001-22;;
10.293.915/0001-96;;
10.273.396/0001-02;;
10.265.922/0001-84;;
10.258.649/0001-60;;
10.256.282/0001-46;;
10.233.862/0001-18;;
10.230.749/0001-89;;
10.228.999/0001-84;;
10.220.607/0001-30;;
10.202.806/0001-16;;
10.169.162/0001-01;;
10.144.940/0001-08;;
10.013.310/0005-28;;
09.912.425/0001-41;;
09.912.307/0001-33;;
09.815.503/0001-90;;
09.651.033/0001-76;;
09.649.667/0001-94;;
09.647.056/0001-07;;
09.645.743/0001-93;;
09.644.455/0001-14;;
09.638.793/0001-43;;
09.636.151/0001-05;;
09.627.163/0001-73;;
09.620.947/0001-70;;
09.620.484/0001-46;;
09.618.923/0001-86;;
09.617.545/0001-16;;
09.613.338/0001-93;;
09.612.727/0001-02;;
09.612.333/0001-46;;
09.599.594/0001-73;;
09.595.474/0001-06;;
09.592.101/0001-73;;
09.590.702/0001-47;;
09.590.212/0001-40;;
09.550.168/0001-45;;
09.541.336/0001-36;;
09.525.818/0001-00;;
09.517.176/0001-90;;
09.515.568/0001-10;;
09.500.684/0001-65;;
09.492.443/0001-11;;
09.491.941/0001-40;;
09.483.182/0005-05;;
09.468.878/0001-20;;
09.468.634/0001-48;;
09.442.509/0001-69;;
09.426.589/0001-69;;
09.417.976/0001-39;;
09.416.247/0001-68;;
09.405.178/0001-97;;
09.402.410/0001-33;;
09.389.430/0001-11;;
09.374.219/0001-25;;
09.366.669/0001-76;;
09.360.718/0001-63;;
09.356.666/0001-51;;
09.353.819/0001-07;;
09.350.878/0001-21;;
09.345.230/0001-67;;
09.340.870/0001-84;;
09.328.399/0001-09;;
09.312.284/0001-26;;
09.311.925/0001-28;;
09.308.965/0001-10;;
09.267.988/0001-24;;
09.266.408/0001-84;;
09.259.559/0001-05;;
09.258.697/0001-70;;
09.255.707/0001-13;;
09.252.423/0001-73;;
09.245.524/0001-17;;
09.228.513/0001-29;;
09.227.649/0001-14;;
09.208.456/0001-16;;
09.190.352/0001-21;;
09.183.030/0001-55;;
09.182.438/0001-02;;
09.171.061/0001-96;;
09.150.883/0001-90;;
09.140.668/0001-09;;
09.137.645/0001-45;;
09.099.448/0001-89;;
09.075.348/0001-12;;
09.066.757/0001-52;;
09.065.273/0001-99;;
09.061.310/0001-90;;
09.048.229/0001-70;;
09.047.460/0001-40;;
09.044.189/0001-99;;
09.035.816/0001-25;;
09.028.464/0001-80;;
09.022.590/0001-28;;
09.019.096/0001-04;;
09.016.979/0001-60;;
09.014.138/0001-14;;
09.000.815/0001-45;;
08.985.371/0001-81;;
08.982.179/0001-31;;
08.981.600/0001-90;;
08.980.284/0001-31;;
08.979.788/0001-31;;
08.973.272/0001-80;;
08.970.283/0001-06;;
08.960.666/0001-01;;
08.957.828/0001-44;;
08.954.040/0001-84;;
08.950.936/0001-95;;
08.949.066/0001-34;;
08.942.142/0001-80;;
08.938.496/0001-50;;
08.930.289/0001-50;;
08.930.278/0001-70;;
08.926.364/0001-09;;
08.925.615/0001-30;;
08.924.845/0001-85;;
08.889.454/0001-77;;
08.886.448/0001-66;;
08.877.020/0001-57;;
08.876.772/0001-01;;
08.857.702/0001-06;;
08.844.207/0001-54;;
08.837.828/0001-00;;
08.832.055/0001-70;;
08.829.011/0001-90;;
08.827.033/0001-11;;
08.825.605/0001-23;;
08.818.391/0003-20;;
08.808.268/0001-66;;
08.805.856/0001-46;;
08.800.739/0001-90;;
08.798.198/0001-02;;
08.787.341/0001-60;;
08.777.696/0001-79;;
08.761.673/0001-76;;
08.750.328/0001-37;;
08.743.434/0001-93;;
08.740.609/0001-09;;
08.733.878/0001-48;;
08.715.409/0001-04;;
08.714.285/0001-34;;
08.714.178/0001-06;;
08.701.806/0001-19;;
08.700.037/0001-34;;
08.687.561/0001-12;;
08.685.029/0001-66;;
08.652.600/0001-46;;
08.648.819/0001-71;;
08.645.036/0001-34;;
08.643.293/0001-37;;
08.641.283/0001-62;;
08.633.598/0001-68;;
08.629.553/0001-10;;
08.623.575/0001-72;;
08.612.409/0001-70;;
08.608.855/0001-01;;
08.601.434/0001-59;;
08.598.319/0001-72;;
08.596.003/0001-41;;
08.586.379/0001-75;;
08.586.227/0001-72;;
08.563.621/0001-95;;
08.528.939/0001-35;;
08.518.624/0001-07;;
08.486.434/0001-55;;
08.470.960/0001-27;;
08.450.930/0001-59;;
08.446.697/0001-30;;
08.446.672/0001-37;;
08.424.215/0001-41;;
08.419.594/0001-81;;
08.419.221/0001-00;;
08.415.726/0001-05;;
08.415.376/0001-79;;
08.398.113/0001-07;;
08.395.763/0001-90;;
08.377.162/0001-55;;
08.374.495/0001-20;;
08.363.449/0001-26;;
08.343.088/0001-56;;
08.334.190/0001-95;;
08.333.223/0001-82;;
08.312.701/0001-78;;
08.307.581/0001-10;;
08.304.346/0001-95;;
08.304.192/0001-31;;
08.302.504/0001-78;;
08.294.692/0001-30;;
08.294.169/0001-03;;
08.268.865/0001-45;;
08.256.114/0001-09;;
08.241.536/0001-00;;
08.235.003/0001-16;;
08.219.005/0001-11;;
08.187.596/0001-92;;
08.156.359/0001-64;;
08.144.463/0001-39;;
08.111.799/0001-03;;
08.111.182/0001-80;;
08.100.705/0001-92;;
08.081.186/0001-62;;
08.058.366/0001-23;;
08.046.789/0001-23;;
08.017.555/0001-58;;
08.010.504/0001-02;;
08.009.345/0001-18;;
08.003.227/0001-00;;
07.984.221/0001-90;;
07.976.926/0001-66;;
07.973.095/0001-79;;
07.966.562/0001-33;;
07.942.192/0001-02;;
07.936.287/0001-05;;
07.929.815/0001-07;;
07.904.332/0001-40;;
07.892.972/0001-87;;
07.889.648/0001-00;;
07.884.498/0001-41;;
07.878.839/0001-76;;
07.858.667/0001-79;;
07.849.604/0001-56;;
07.839.313/0001-87;;
07.839.141/0001-41;;
07.839.032/0001-24;;
07.838.417/0001-77;;
07.832.426/0001-50;;
07.828.195/0001-01;;
07.823.775/0001-06;;
07.823.273/0001-85;;
07.822.126/0001-90;;
07.821.411/0001-97;;
07.803.619/0001-83;;
07.802.467/0001-02;;
07.801.785/0001-40;;
07.786.844/0001-59;;
07.777.302/0001-10;;
07.763.757/0001-86;;
07.756.952/0001-89;;
07.752.673/0001-47;;
07.751.674/0001-77;;
07.742.328/0001-22;;
07.739.598/0001-84;;
07.737.248/0001-89;;
07.733.349/0001-81;;
07.732.006/0001-00;;
07.731.593/0001-05;;
07.729.464/0001-82;;
07.728.609/0001-20;;
07.726.113/0001-18;;
07.723.112/0001-10;;
07.722.974/0001-28;;
07.706.543/0001-78;;
07.702.919/0001-76;;
07.697.464/0001-48;;
07.694.026/0001-26;;
07.675.533/0001-12;;
07.673.626/0001-08;;
07.673.564/0001-34;;
07.669.192/0001-72;;
07.658.250/0001-62;;
07.645.361/0001-34;;
07.627.608/0001-90;;
07.625.259/0001-77;;
07.606.956/0001-80;;
07.601.135/0001-51;;
07.596.421/0001-76;;
07.587.722/0001-33;;
07.585.765/0001-80;;
07.583.811/0001-01;;
07.574.299/0001-37;;
07.570.445/0001-56;;
07.565.978/0001-40;;
07.564.492/0001-97;;
07.553.276/0001-46;;
07.549.697/0001-01;;
07.532.200/0001-34;;
07.528.301/0001-31;;
07.522.609/0001-70;;
07.515.766/0001-58;;
07.503.482/0001-41;;
07.497.334/0001-61;;
07.494.105/0001-93;;
07.476.121/0001-53;;
07.470.211/0001-37;;
07.459.015/0004-04;;
07.443.471/0001-13;;
07.430.199/0001-37;;
07.426.404/0001-90;;
07.402.825/0015-87;;
07.399.341/0001-20;;
07.380.370/0001-40;;
07.370.933/0001-10;;
07.368.738/0001-55;;
07.365.832/0001-50;;
07.364.494/0001-32;;
07.339.923/0001-11;;
07.330.288/0001-01;;
07.327.515/0001-40;;
07.308.537/0001-62;;
07.283.775/0001-60;;
07.263.861/0001-01;;
07.248.375/0001-14;;
07.240.142/0001-75;;
07.234.415/0001-79;;
07.231.838/0001-35;;
07.227.565/0001-55;;
07.170.997/0001-77;;
07.167.184/0001-28;;
07.164.702/0001-50;;
07.144.312/0001-18;;
07.133.059/0001-05;;
07.113.026/0001-95;;
07.111.046/0001-27;;
07.110.751/0001-00;;
07.097.185/0001-43;;
07.083.560/0001-04;;
07.081.290/0001-94;;
07.071.945/0001-43;;
07.069.023/0001-00;;
07.052.147/0001-74;;
07.049.769/0001-43;;
07.021.804/0001-16;;
07.014.031/0001-40;;
07.009.433/0001-57;;
06.960.005/0001-42;;
06.951.351/0001-64;;
06.942.436/0001-86;;
06.933.889/0001-46;;
06.928.420/0001-19;;
06.905.963/0001-10;;
06.888.512/0001-12;;
06.886.919/0001-00;;
06.886.825/0001-31;;
06.555.596/0001-72;;
06.354.420/0001-52;;
06.335.604/0001-75;;
06.325.758/0001-86;;
06.308.702/0001-13;;
06.286.943/0001-09;;
06.281.527/0001-18;;
06.281.112/0001-44;;
06.279.504/0001-79;;
06.266.228/0001-04;;
06.250.533/0001-08;;
06.245.303/0001-50;;
06.233.257/0001-70;;
06.225.000/0001-76;;
06.215.609/0001-64;;
06.197.591/0001-15;;
06.189.804/0001-67;;
06.183.931/0001-59;;
06.183.300/0001-30;;
06.178.341/0001-38;;
06.174.504/0001-04;;
06.166.279/0001-64;;
06.162.160/0001-13;;
06.153.026/0001-56;;
06.152.962/0001-42;;
06.136.960/0001-60;;
06.116.450/0001-20;;
06.094.471/0001-92;;
06.092.562/0001-99;;
06.092.556/0001-31;;
06.091.514/0001-86;;
06.078.664/0001-50;;
06.053.154/0001-28;;
06.050.857/0001-00;;
06.050.513/0001-93;;
06.047.429/0001-10;;
06.044.493/0001-48;;
06.043.972/0001-40;;
06.041.984/0001-35;;
06.037.245/0001-70;;
06.030.077/0001-90;;
06.022.912/0001-40;;
06.019.507/0001-73;;
06.013.229/0001-47;;
06.010.152/0001-51;;
06.000.264/0001-21;;
06.000.208/0001-97;;
06.000.149/0001-57;;
05.995.166/0001-09;;
05.990.945/0001-11;;
05.981.270/0001-44;;
05.974.509/0001-59;;
05.945.573/0001-01;;
05.941.902/0001-46;;
05.937.601/0001-49;;
05.928.567/0001-46;;
05.926.171/0001-60;;
05.925.799/0001-40;;
05.909.762/0001-29;;
05.893.436/0001-70;;
05.889.180/0001-28;;
05.876.744/0001-98;;
05.872.334/0001-79;;
05.871.228/0001-70;;
05.870.703/0001-94;;
05.859.528/0001-34;;
05.857.796/0001-17;;
05.855.243/0001-25;;
05.819.173/0001-50;;
05.805.519/0001-60;;
05.768.306/0001-06;;
05.763.599/0001-39;;
05.756.220/0001-63;;
05.753.198/0001-06;;
05.749.509/0001-55;;
05.743.684/0001-35;;
05.729.675/0001-90;;
05.699.893/0001-29;;
05.699.777/0001-00;;
05.677.124/0001-20;;
05.677.046/0001-63;;
05.675.238/0001-30;;
05.675.191/0001-05;;
05.665.094/0001-31;;
05.663.165/0001-67;;
05.659.551/0001-85;;
05.654.596/0001-67;;
05.650.641/0001-05;;
05.646.545/0001-93;;
05.632.612/0001-10;;
05.620.573/0001-31;;
05.620.495/0001-75;;
05.620.442/0001-54;;
05.606.592/0001-03;;
05.604.431/0001-80;;
05.595.157/0001-20;;
05.582.786/0001-16;;
05.576.157/0001-83;;
05.573.486/0001-70;;
05.571.111/0001-71;;
05.552.507/0001-71;;
05.548.141/0001-67;;
05.546.727/0001-92;;
05.529.396/0001-82;;
05.490.113/0001-36;;
05.475.737/0001-84;;
05.468.914/0001-03;;
05.457.109/0001-76;;
05.444.090/0001-23;;
05.442.609/0001-34;;
05.435.742/0001-63;;
05.427.720/0001-51;;
05.424.934/0001-74;;
05.421.104/0001-93;;
05.417.356/0001-49;;
05.411.447/0001-77;;
05.411.299/0001-90;;
05.404.040/0001-12;;
05.403.966/0001-93;;
05.399.534/0001-56;;
05.392.081/0001-36;;
05.390.757/0001-52;;
05.390.684/0001-07;;
05.388.013/0001-01;;
05.386.161/0001-89;;
05.379.903/0001-49;;
05.362.554/0001-52;;
05.354.831/0001-85;;
05.337.732/0001-95;;
05.335.521/0001-13;;
05.332.470/0001-76;;
05.316.275/0001-52;;
05.307.074/0001-99;;
05.302.154/0001-51;;
05.299.196/0001-80;;
05.291.816/0001-35;;
05.268.072/0001-38;;
05.265.088/0001-97;;
05.245.103/0001-35;;
05.242.283/0001-00;;
05.240.298/0001-20;;
05.234.520/0001-82;;
05.210.201/0001-37;;
05.205.838/0001-35;;
05.193.547/0001-74;;
05.164.878/0001-86;;
05.164.679/0001-78;;
05.148.364/0001-37;;
05.143.262/0001-29;;
05.131.427/0001-42;;
05.120.413/0001-23;;
05.103.457/0001-45;;
05.097.932/0001-18;;
05.066.251/0001-92;;
05.059.708/0001-31;;
05.053.480/0001-72;;
05.053.402/0001-78;;
05.052.588/0001-40;;
05.052.508/0001-57;;
05.048.799/0001-00;;
05.038.033/0001-44;;
05.033.129/0001-10;;
05.031.431/0001-39;;
05.023.564/0001-63;;
05.007.904/0001-62;;
05.005.294/0001-68;;
04.982.601/0001-06;;
04.964.158/0001-32;;
04.955.624/0001-13;;
04.948.941/0001-02;;
04.947.092/0001-72;;
04.935.792/0001-47;;
04.910.775/0001-55;;
04.902.665/0001-41;;
04.902.388/0001-77;;
04.882.504/0001-33;;
04.876.853/0001-42;;
04.849.638/0001-52;;
04.849.597/0001-02;;
04.831.317/0001-20;;
04.822.625/0001-90;;
04.806.543/0001-51;;
04.798.209/0001-01;;
04.764.631/0001-38;;
04.754.179/0001-23;;
04.741.507/0001-57;;
04.739.720/0001-24;;
04.727.183/0001-00;;
04.717.447/0001-37;;
04.697.326/0001-70;;
04.684.134/0001-20;;
04.673.581/0001-83;;
04.656.151/0001-53;;
04.628.445/0001-71;;
04.622.772/0001-16;;
04.612.178/0001-44;;
04.589.559/0001-50;;
04.585.077/0001-21;;
04.578.979/0001-30;;
04.544.716/0001-00;;
04.526.199/0001-47;;
04.464.930/0001-57;;
04.456.223/0001-19;;
04.456.085/0001-78;;
04.446.668/0001-18;;
04.445.571/0001-90;;
04.438.714/0001-37;;
04.433.857/0001-56;;
04.419.120/0001-89;;
04.418.677/0001-03;;
04.415.595/0001-05;;
04.412.590/0001-10;;
04.406.825/0001-61;;
04.400.485/0001-61;;
04.400.000/0001-30;;
04.383.482/0001-67;;
04.379.409/0001-11;;
04.370.681/0001-30;;
04.368.173/0001-18;;
04.365.692/0001-22;;
04.358.209/0001-82;;
04.350.543/0001-90;;
04.346.251/0001-83;;
04.336.874/0001-75;;
04.328.857/0001-96;;
04.312.910/0001-60;;
04.304.406/0001-19;;
04.297.982/0003-48;;
04.291.273/0001-93;;
04.291.202/0001-90;;
04.289.571/0001-49;;
04.271.843/0001-83;;
04.251.620/0001-54;;
04.250.356/0001-34;;
04.195.692/0001-21;;
04.192.729/0001-68;;
04.174.524/0001-50;;
04.164.071/0001-80;;
04.156.272/0001-36;;
04.156.232/0001-94;;
04.141.855/0001-93;;
04.112.508/0001-32;;
04.085.724/0001-36;;
04.083.489/0001-63;;
04.076.008/0001-92;;
04.067.024/0001-19;;
04.055.724/0001-93;;
04.053.063/0002-48;;
04.049.027/0001-20;;
04.033.466/0001-44;;
04.033.245/0001-76;;
04.031.314/0001-02;;
04.026.439/0001-44;;
04.026.388/0002-31;;
04.026.388/0001-50;;
04.024.298/0001-20;;
04.021.843/0001-25;;
04.016.900/0001-88;;
04.015.881/0001-75;;
04.013.692/0001-63;;
04.001.417/0001-20;;
03.986.260/0001-76;;
03.982.359/0001-08;;
03.969.408/0001-64;;
03.966.558/0001-14;;
03.953.349/0001-36;;
03.953.053/0001-15;;
03.950.208/0001-60;;
03.932.800/0001-39;;
03.932.676/0001-01;;
03.925.540/0001-74;;
03.916.694/0001-08;;
03.912.451/0001-93;;
03.900.513/0001-47;;
03.896.981/0001-95;;
03.884.414/0001-19;;
03.883.096/0001-71;;
03.882.815/0001-30;;
03.874.244/0001-91;;
03.866.011/0001-47;;
03.860.964/0001-06;;
03.850.973/0001-08;;
03.836.683/0001-00;;
03.821.544/0001-02;;
03.819.618/0001-76;;
03.807.215/0001-07;;
03.791.113/0001-40;;
03.791.074/0001-81;;
03.772.542/0001-70;;
03.771.783/0001-03;;
03.753.667/0001-53;;
03.753.276/0001-39;;
03.752.785/0001-47;;
03.747.725/0001-36;;
03.740.499/0001-61;;
03.728.496/0001-02;;
03.725.234/0001-94;;
03.716.638/0002-00;;
03.714.390/0001-50;;
03.714.371/0001-23;;
03.712.598/0001-30;;
03.712.027/0001-03;;
03.704.656/0001-83;;
03.684.641/0001-09;;
03.680.305/0001-80;;
03.675.172/0001-53;;
03.658.899/0001-22;;
03.617.606/0001-69;;
03.610.459/0001-03;;
03.604.045/0001-63;;
03.595.396/0001-55;;
03.594.924/0001-51;;
03.578.535/0001-32;;
03.576.283/0001-02;;
03.574.333/0001-12;;
03.563.450/0001-80;;
03.551.511/0001-90;;
03.540.688/0001-90;;
03.535.588/0001-76;;
03.533.349/0001-87;;
03.529.776/0001-91;;
03.514.756/0001-47;;
03.502.649/0001-07;;
03.489.970/0001-90;;
03.481.754/0001-07;;
03.477.504/0001-95;;
03.463.124/0001-00;;
03.459.665/0001-56;;
03.452.997/0001-09;;
03.429.746/0001-03;;
03.428.705/0001-00;;
03.413.392/0001-09;;
03.403.405/0001-69;;
03.400.527/0001-00;;
03.389.594/0001-62;;
03.383.807/0001-49;;
03.371.898/0001-00;;
03.367.609/0001-91;;
03.362.391/0001-82;;
03.361.793/0001-62;;
03.360.747/0001-49;;
03.339.994/0001-63;;
03.332.054/0001-42;;
03.314.516/0001-07;;
03.308.696/0001-06;;
03.306.190/0001-68;;
03.289.236/0001-88;;
03.255.606/0001-66;;
03.249.723/0001-17;;
03.244.163/0001-08;;
03.222.714/0001-32;;
03.197.545/0001-28;;
03.186.077/0001-96;;
03.169.746/0001-11;;
03.167.380/0001-41;;
03.165.233/0001-32;;
03.165.064/0001-30;;
03.136.704/0001-84;;
03.125.106/0001-00;;
03.120.716/0001-10;;
03.118.954/0001-91;;
03.111.277/0001-80;;
03.110.274/0001-21;;
03.106.932/0001-01;;
03.106.248/0001-20;;
03.105.346/0001-42;;
03.102.570/0001-80;;
03.094.966/0001-23;;
03.083.861/0001-79;;
03.072.332/0001-70;;
03.066.161/0001-76;;
03.056.003/0001-35;;
03.025.101/0001-05;;
03.018.699/0001-05;;
03.013.887/0001-40;;
03.010.660/0001-41;;
02.998.775/0001-23;;
02.998.280/0001-02;;
02.983.924/0001-80;;
02.981.973/0001-84;;
02.968.676/0001-07;;
02.966.488/0001-31;;
02.964.053/0001-58;;
02.957.425/0001-19;;
02.940.353/0001-05;;
02.937.813/0001-38;;
02.931.088/0001-90;;
02.929.548/0001-46;;
02.909.458/0001-93;;
02.902.323/0001-04;;
02.894.847/0001-92;;
02.879.589/0001-75;;
02.879.131/0001-16;;
02.871.387/0001-87;;
02.865.813/0001-70;;
02.863.474/0001-92;;
02.862.065/0001-71;;
02.860.932/0001-30;;
02.857.546/0001-99;;
02.841.623/0001-12;;
02.831.039/0001-86;;
02.815.761/0001-27;;
02.813.650/0001-81;;
02.813.309/0001-26;;
02.774.067/0001-09;;
02.774.055/0001-84;;
02.757.145/0001-67;;
02.752.011/0001-53;;
02.741.345/0001-21;;
02.717.391/0001-95;;
